Timestamp	Category	data 1	data 2	data 3	data 4	data 5
2016-09-15 17:03:42.0066	WARN	ELAI activated.
2016-09-15 17:06:08.7233	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:08.7243	INFO	sent Pull request
2016-09-15 17:06:09.1393	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:11.7236	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:11.7246	INFO	sent Pull request
2016-09-15 17:06:12.1366	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:14.7249	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:14.7249	INFO	sent Pull request
2016-09-15 17:06:15.1109	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:17.7252	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:17.7252	INFO	sent Pull request
2016-09-15 17:06:18.1242	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:20.7265	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:20.7275	INFO	sent Pull request
2016-09-15 17:06:21.1445	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:23.7338	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:23.7398	INFO	sent Pull request
2016-09-15 17:06:24.1558	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:26.7371	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:26.7381	INFO	sent Pull request
2016-09-15 17:06:27.1601	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:29.7374	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/asked/","display":{"en-US":"asked"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/alert/help/","definition":{"name":{"en-US":"Help"}}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://activitystrea.ms/schema/1.0/alert/","definition":{"name":{"en-US":"alert"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:29.7384	INFO	sent Pull request
2016-09-15 17:06:30.1364	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:32.7377	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT18.2988297S","score":{"scaled":0.49480971787323536},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.72674649953842163}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:32.7377	INFO	sent Pull request
2016-09-15 17:06:34.7579	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:35.7380	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT1.850185S","score":{"scaled":0.41767105961549311},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.78871810436248779}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:35.7390	INFO	sent Pull request
2016-09-15 17:06:36.1280	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:38.7413	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT1.4181418S","score":{"scaled":0.25928933827544631},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.84972673654556274}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:38.7413	INFO	sent Pull request
2016-09-15 17:06:39.1293	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:41.7396	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT6.2396239S","score":{"scaled":0.67687611557619654},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.8915666937828064}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:41.7416	INFO	sent Pull request
2016-09-15 17:06:42.1296	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:44.7419	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/verb/played/","display":{"en-US":"played"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"duration":"PT3.4673467S","score":{"scaled":0.8557783753020487},"extensions":{"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/distanceToTarget":0.97926139831542969}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:44.7449	INFO	sent Pull request
2016-09-15 17:06:45.1469	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:47.7412	ELAI Push	{"actor":{"objectType":"Agent","name":"T01","mbox":"T01@leidig.msc"},"verb":{"id":"http://adlnet.gov/expapi/verbs/completed/","display":{"en-US":"completed"}},"object":{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/findTheTankT42/","definition":{"name":{"en-US":"Find the tank T-42"}}},"result":{"success":true,"score":{"scaled":0.5}},"context":{"contextActivities":{"parent":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/task/","definition":{"name":{"en-US":"task"}}}],"grouping":[{"objectType":"Activity","id":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","definition":{"name":{"en-US":"Seek-and-Find Game"}}}]}},"version":"1.0.1"}
2016-09-15 17:06:47.7442	INFO	sent Pull request
2016-09-15 17:06:48.1582	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:51.7486	INFO	sent Pull request
2016-09-15 17:06:52.1516	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:53.7438	INFO	sent Pull request
2016-09-15 17:06:54.1418	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:56.7441	INFO	sent Pull request
2016-09-15 17:06:57.1261	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:06:59.7454	INFO	sent Pull request
2016-09-15 17:07:00.1334	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:02.7447	INFO	sent Pull request
2016-09-15 17:07:03.1297	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:05.7450	INFO	sent Pull request
2016-09-15 17:07:06.1380	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:08.7503	INFO	sent Pull request
2016-09-15 17:07:09.1263	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:11.7496	INFO	sent Pull request
2016-09-15 17:07:12.3696	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:14.7509	INFO	sent Pull request
2016-09-15 17:07:15.1669	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:17.7572	INFO	sent Pull request
2016-09-15 17:07:18.3702	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:20.7615	INFO	sent Pull request
2016-09-15 17:07:21.1535	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:23.7588	INFO	sent Pull request
2016-09-15 17:07:24.1538	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:26.7641	INFO	sent Pull request
2016-09-15 17:07:27.1471	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:29.7624	INFO	sent Pull request
2016-09-15 17:07:30.1594	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
2016-09-15 17:07:32.7627	INFO	sent Pull request
2016-09-15 17:07:33.1537	ELAI Pull	{"learnerNeedHelp":false,"learnerNeedHelp_new":false,"genreName":"http://iosb.fraunhofer.de/ias/ibis/elai/xapidefinitions/activity/game/Seek-and-Find_Game/","skillLevel":0.5,"learnerNeedHelp_old":false,"helpingLevel":0.5}
